Date,EL Paso,Dhaka,Berlin
1966-12-05,4.242201328277588,20.886255264282227,-17.004295349121094
1966-12-06,7.105050086975098,20.83338737487793,-15.523731231689453
1966-12-07,6.955742835998535,20.56578254699707,-16.746707916259766
1966-12-08,6.426059246063232,20.25212860107422,-18.394725799560547
1966-12-09,7.365513801574707,20.57302474975586,-15.315147399902344
1966-12-10,8.170683860778809,19.63857650756836,-16.126693725585938
1966-12-11,8.175481796264648,19.838634490966797,-20.793514251708984
1966-12-12,7.9421586990356445,18.948339462280273,-18.340368270874023
1966-12-13,8.566454887390137,18.426586151123047,-22.11331558227539
1966-12-14,7.190268516540527,18.411090850830078,-23.32320785522461
1966-12-15,8.337886810302734,18.59908103942871,-26.083248138427734
1966-12-16,7.993383884429932,18.876497268676758,-31.56000518798828
1966-12-17,10.021652221679688,19.107629776000977,-32.9375114440918
1966-12-18,10.221729278564453,18.324268341064453,-32.68787384033203
1966-12-19,9.266752243041992,18.44244956970215,-32.105690002441406
1966-12-20,10.0153169631958,17.695281982421875,-30.175142288208008
1966-12-21,10.284724235534668,17.42268180847168,-26.682106018066406
1966-12-22,8.71535587310791,17.65822410583496,-25.204618453979492
1966-12-23,7.914316654205322,17.80936050415039,-27.610654830932617
1966-12-24,6.632266044616699,17.556215286254883,-28.643417358398438
1966-12-25,4.595760822296143,17.68891716003418,-26.21265983581543
1966-12-26,3.2172324657440186,18.650833129882812,-25.006433486938477
1966-12-27,1.4886884689331055,18.339818954467773,-22.72263526916504
1966-12-28,1.5274962186813354,17.811603546142578,-21.888980865478516
1966-12-29,1.838539719581604,18.112863540649414,-18.796234130859375
1966-12-30,2.255235195159912,18.454856872558594,-19.01211166381836
1966-12-31,2.5839929580688477,18.101940155029297,-22.16288948059082
1967-01-01,1.4564110040664673,19.520063400268555,-25.80593490600586
1967-01-02,1.4163551330566406,18.866209030151367,-26.315921783447266
1967-01-03,1.9511206150054932,18.61522674560547,-25.389204025268555
1967-01-04,2.937589168548584,18.88474464416504,-24.539505004882812
1967-01-05,2.4587199687957764,18.45595932006836,-27.325660705566406
1967-01-06,2.7371842861175537,18.672508239746094,-26.115076065063477
1967-01-07,3.3777101039886475,19.818679809570312,-16.500202178955078
1967-01-08,3.3886983394622803,16.543197631835938,-14.131925582885742
1967-01-09,2.10209584236145,19.01773452758789,-15.770770072937012
1967-01-10,3.288198471069336,20.87865447998047,-13.856534957885742
1967-01-11,3.858154773712158,20.789419174194336,-8.721946716308594
1967-01-12,2.1196463108062744,19.524822235107422,-13.52855110168457
1967-01-13,2.521268129348755,19.76268768310547,-12.02918529510498
1967-01-14,5.0689778327941895,17.163101196289062,-7.66188907623291
1967-01-15,3.4273219108581543,17.183353424072266,-10.022696495056152
1967-01-16,1.7264941930770874,17.729684829711914,-11.530631065368652
1967-01-17,3.196967124938965,17.93418312072754,-13.068901062011719
1967-01-18,3.617805004119873,18.25208282470703,-13.333206176757812
1967-01-19,4.607649326324463,19.30063247680664,-16.491552352905273
1967-01-20,4.3580780029296875,19.183523178100586,-15.740022659301758
1967-01-21,5.176018714904785,18.90765380859375,-11.104331016540527
1967-01-22,5.842510223388672,19.474910736083984,-16.25349998474121
1967-01-23,7.8917236328125,19.233152389526367,-20.86927604675293
1967-01-24,6.274124622344971,19.16282081604004,-23.93601417541504
1967-01-25,5.917226314544678,18.986513137817383,-25.31089210510254
1967-01-26,7.731724739074707,19.348535537719727,-23.70819091796875
1967-01-27,8.445939064025879,19.695234298706055,-19.88591766357422
1967-01-28,8.331893920898438,20.30575942993164,-14.894122123718262
1967-01-29,4.989314079284668,18.43088150024414,-14.539965629577637
1967-01-30,4.696446418762207,17.48136329650879,-13.445032119750977
1967-01-31,2.7263405323028564,16.396831512451172,-17.767967224121094
1967-02-01,2.2311222553253174,16.750349044799805,-27.481447219848633
1967-02-02,2.8807711601257324,17.137069702148438,-30.50551414489746
1967-02-03,3.2542002201080322,18.132707595825195,-24.683570861816406
1967-02-04,5.938803672790527,19.120302200317383,-20.22517967224121
1967-02-05,5.3143229484558105,19.791383743286133,-24.103759765625
1967-02-06,4.568112850189209,21.548368453979492,-24.3504581451416
1967-02-07,3.1390347480773926,22.005762100219727,-24.853897094726562
1967-02-08,3.2941267490386963,21.743457794189453,-22.780778884887695
1967-02-09,4.181952953338623,22.689434051513672,-18.009319305419922
1967-02-10,3.1348416805267334,23.681825637817383,-9.82491683959961
1967-02-11,3.008807420730591,22.849031448364258,-13.350740432739258
1967-02-12,3.230590581893921,22.686525344848633,-13.369473457336426
1967-02-13,4.374621391296387,23.287137985229492,-12.19778060913086
1967-02-14,3.3725881576538086,22.631196975708008,-12.619734764099121
1967-02-15,3.2756454944610596,21.693788528442383,-17.20560646057129
1967-02-16,6.162573337554932,23.385732650756836,-19.266786575317383
1967-02-17,6.782304763793945,23.068042755126953,-16.776819229125977
1967-02-18,6.571812629699707,24.00665283203125,-21.726152420043945
1967-02-19,8.072568893432617,23.623035430908203,-12.876965522766113
